Status ID,Customer ID,Satisfaction Score,Customer Status,Churn Label,Churn Value,Churn Score,CLTV,Churn Category,Churn Reason,Employee Related Cancellation,Product/Service Related Cancellation,Competitor Cancellation,Price Cancellation,Service ID,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Location ID,State,City,Zip Code
FCPJQJ4915,6985-HAYWX,3,Stayed,No,0,54,5168,Did Not Churn,Did Not Churn,0,0,0,0,NBDGFULML1773,Yes,5,26,Unknown/None,Yes,37.6,Yes,Yes,Fiber Optic,10,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,79.3,2015.8,0.0,0,977.6,2993.4,Female,50,No,No,Yes,No,0,HUOQGS1189,California,Hughson,95326
OHFRBM2914,7508-KBIMB,4,Stayed,No,0,52,3607,Did Not Churn,Did Not Churn,0,0,0,0,PVOUZFHDB4596,Yes,7,24,Unknown/None,Yes,2.31,No,Yes,Cable,53,Yes,No,Yes,No,No,No,No,Yes,One Year,Yes,Credit Card,56.25,1454.25,0.0,0,55.44,1509.69,Male,33,No,No,Yes,Yes,3,ZGNWYP2932,California,Jamestown,95327
WBUMFF6997,6838-HVLXG,3,Stayed,No,0,27,4177,Did Not Churn,Did Not Churn,0,0,0,0,LOMLZFOSF5581,No,0,12,Unknown/None,Yes,32.32,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Mailed Check,20.3,246.7,0.0,0,387.84000000000003,634.54,Female,26,Yes,No,No,No,0,JRMOPV4317,California,Keyes,95328
HYVDDG7298,1897-OKVMW,4,Stayed,No,0,43,5240,Did Not Churn,Did Not Churn,0,0,0,0,GQFWZIAXM1475,Yes,3,64,Unknown/None,Yes,37.0,Yes,Yes,DSL,19,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Mailed Check,90.6,5817.45,0.0,0,2368.0,8185.45,Female,44,No,No,Yes,Yes,1,JDFVUB6616,California,Lathrop,95330
WSBRRR7549,5485-ITNPC,3,Stayed,No,0,24,5137,Did Not Churn,Did Not Churn,0,0,0,0,SDLORRRDC9468,Yes,2,66,Unknown/None,Yes,7.61,No,Yes,DSL,10,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,85.9,5595.3,0.0,0,502.26000000000005,6097.56,Male,42,No,No,Yes,No,0,FWDJWL3996,California,Le Grand,95333
KORFEC9673,0233-FTHAV,3,Stayed,No,0,49,5687,Did Not Churn,Did Not Churn,0,0,0,0,QKGMWJLIT2635,No,0,60,Unknown/None,Yes,15.29,Yes,Yes,Fiber Optic,48,No,No,Yes,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,79.2,4765.0,0.0,0,917.4,5682.4,Female,24,Yes,No,No,No,0,UXKJGE1774,California,Livingston,95334
GLMQYS3779,4644-PIZRT,3,Stayed,No,0,35,2704,Did Not Churn,Did Not Churn,0,0,0,0,OKNJLGMFI6647,Yes,5,17,Unknown/None,Yes,33.24,Yes,Yes,DSL,76,Yes,No,Yes,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,70.35,1201.65,0.0,0,565.08,1766.73,Male,36,No,No,Yes,Yes,3,LLKYUL9673,California,Long Barn,95335
IMICEM5996,8922-NPKBJ,4,Stayed,No,0,21,3433,Did Not Churn,Did Not Churn,0,0,0,0,YAFVLOUQP6347,Yes,10,42,Unknown/None,Yes,34.33,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Mailed Check,19.35,867.3,0.0,0,1441.86,2309.16,Male,63,No,No,Yes,Yes,2,YBHMWQ3837,California,Manteca,95336
LDLMWA2567,2740-TVLFN,3,Joined,No,0,80,3043,Did Not Churn,Did Not Churn,0,0,0,0,LPJFTCUVT1217,No,0,1,Offer E,Yes,39.87,Yes,Yes,DSL,2,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,50.15,50.15,0.0,0,39.87,90.02,Male,42,No,No,No,No,0,FKRTZH7119,California,Manteca,95337
OMZXWZ6446,7771-CFQRQ,3,Stayed,No,0,45,5144,Did Not Churn,Did Not Churn,0,0,0,0,KMJTHLMGZ6613,No,0,47,Unknown/None,Yes,30.06,No,Yes,DSL,57,No,Yes,No,Yes,No,Yes,Yes,No,Two Year,No,Bank Withdrawal,63.8,3007.25,0.0,80,1412.82,4500.07,Female,32,No,No,Yes,Yes,3,UZBTWQ4189,California,Mariposa,95338
DKKHVD1482,9512-PHSMG,3,Stayed,No,0,71,4907,Did Not Churn,Did Not Churn,0,0,0,0,DAKRXLIEM8281,Yes,2,10,Unknown/None,Yes,10.42,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,20.55,252.75,0.0,0,104.2,356.95,Female,27,Yes,No,Yes,No,0,ALCHRU7711,California,Merced,95340
MIOBMZ3993,4146-SVFUD,4,Joined,No,0,77,4864,Did Not Churn,Did Not Churn,0,0,0,0,UYOZKKAUM7538,No,0,1,Unknown/None,Yes,45.28,No,Yes,DSL,2,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Mailed Check,44.6,44.6,0.0,0,45.28,89.88,Male,45,No,No,No,No,0,MAOZTJ2737,California,Modesto,95351
PGTUQQ7535,1564-HJUVY,5,Stayed,No,0,59,2624,Did Not Churn,Did Not Churn,0,0,0,0,BHBTLBMPR3354,No,0,4,Unknown/None,Yes,3.03,No,Yes,DSL,11,No,Yes,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,63.75,226.2,0.0,0,12.12,238.32,Male,53,No,No,No,No,0,CQOJIJ8678,California,Modesto,95354
AZOBNO8322,3617-XLSGQ,3,Stayed,No,0,28,5865,Did Not Churn,Did Not Churn,0,0,0,0,HGNTFLMXZ8719,Yes,2,66,Unknown/None,Yes,20.11,Yes,Yes,Fiber Optic,25,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Two Year,No,Bank Withdrawal,109.25,7082.5,0.0,80,1327.26,8489.76,Female,61,No,No,Yes,Yes,2,TTMABK3157,California,Modesto,95355
BADCHL5273,7517-LDMPS,5,Stayed,No,0,75,4807,Did Not Churn,Did Not Churn,0,0,0,0,IPXUCBVNL2315,No,0,12,Unknown/None,Yes,2.57,No,Yes,Fiber Optic,25,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,84.6,1017.35,0.0,0,30.839999999999996,1048.19,Female,31,No,No,No,No,0,BPDKMF4798,California,Modesto,95356
YBONFT4663,7244-KXYZN,4,Stayed,No,0,20,4690,Did Not Churn,Did Not Churn,0,0,0,0,AOBJZUAOK6568,No,0,24,Unknown/None,Yes,5.98,No,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,20.45,527.35,0.0,0,143.52,670.87,Female,25,Yes,No,No,No,0,MSHIFB3863,California,Modesto,95357
QZQEXC7525,5226-NOZFC,3,Stayed,No,0,64,3178,Did Not Churn,Did Not Churn,0,0,0,0,XXYDUXSLU9523,No,0,26,Unknown/None,Yes,40.35,No,Yes,Fiber Optic,13,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,85.75,2146.5,0.0,0,1049.1000000000001,3195.6000000000004,Male,48,No,No,No,No,0,CZYYEX5559,California,Modesto,95358
BOGYIO8296,1400-WIVLL,3,Stayed,No,0,24,4687,Did Not Churn,Did Not Churn,0,0,0,0,UPHPIRNJC4291,Yes,2,57,Unknown/None,Yes,16.78,Yes,Yes,Fiber Optic,29,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,107.95,5969.85,0.0,0,956.46,6926.31,Male,31,No,No,Yes,No,0,CJWNNU6499,California,Oakdale,95361
GJUZUI1258,8148-NLEGT,5,Stayed,No,0,24,4650,Did Not Churn,Did Not Churn,0,0,0,0,JOMUMHYYQ2365,Yes,1,42,Unknown/None,Yes,13.95,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,22.95,1014.25,0.0,0,585.9,1600.15,Female,47,No,No,Yes,Yes,3,QEQEGL3596,California,Pinecrest,95364
OVFLOJ7697,8347-GDTMP,3,Stayed,No,0,78,5113,Did Not Churn,Did Not Churn,0,0,0,0,QGOWBCDYY9734,Yes,4,64,Unknown/None,Yes,14.78,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.45,1225.65,0.0,0,945.92,2171.57,Female,25,Yes,No,Yes,No,0,EZTLFO6249,California,Ripon,95366
QDPWAM5282,6746-WAUWT,4,Stayed,No,0,41,4431,Did Not Churn,Did Not Churn,0,0,0,0,LJMYUBIWW6891,No,0,19,Unknown/None,Yes,26.54,No,No,None,0,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,19.7,386.5,0.0,0,504.26,890.76,Male,62,No,No,No,No,0,QRSOZY6733,California,Salida,95368
ZIYYFT1861,0428-IKYCP,4,Stayed,No,0,49,5233,Did Not Churn,Did Not Churn,0,0,0,0,IVULGLKNU9915,Yes,9,22,Unknown/None,Yes,48.68,No,Yes,Fiber Optic,18,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,87.0,1850.65,0.0,0,1070.96,2921.61,Male,56,No,No,Yes,No,0,TXLWKR8311,California,Sonora,95370
AHHCZG3729,2187-PKZAY,5,Stayed,No,0,71,2968,Did Not Churn,Did Not Churn,0,0,0,0,ENIZIMWYS6231,No,0,12,Unknown/None,Yes,40.06,No,Yes,Fiber Optic,41,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,79.95,1043.4,0.0,0,480.72,1524.1200000000001,Male,23,Yes,No,No,No,0,LENQEJ3516,California,Stevinson,95374
HVXOIN5117,4003-OCTMP,4,Stayed,No,0,24,5191,Did Not Churn,Did Not Churn,0,0,0,0,UVKTICGEX8966,Yes,9,31,Unknown/None,Yes,28.8,No,Yes,Cable,15,Yes,No,No,Yes,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,64.0,1910.75,0.0,0,892.8000000000001,2803.55,Female,55,No,No,Yes,No,0,YRGASE9751,California,Tracy,95376
DNPEOH3565,6652-YFFJO,5,Stayed,No,0,80,2775,Did Not Churn,Did Not Churn,0,0,0,0,NRACWMUJX6279,No,0,11,Offer D,Yes,13.56,No,Yes,Cable,17,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,64.9,716.1,0.0,0,149.16,865.26,Female,42,No,No,No,No,0,PYVHHC1822,California,Tuolumne,95379
GVILFX3251,7225-IILWY,4,Stayed,No,0,26,5434,Did Not Churn,Did Not Churn,0,0,0,0,RKZAWIEFN3273,Yes,10,68,Unknown/None,Yes,26.83,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Mailed Check,25.75,1686.15,0.0,0,1824.4399999999998,3510.59,Male,36,No,No,Yes,Yes,1,JYBMIY9186,California,Turlock,95380
PCGTUK2954,3170-GWYKC,4,Stayed,No,0,62,5926,Did Not Churn,Did Not Churn,0,0,0,0,QPISSVRLQ5345,No,0,60,Unknown/None,Yes,22.88,No,Yes,Fiber Optic,48,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,104.95,6236.75,0.0,0,1372.8,7609.55,Female,30,No,No,No,No,0,OZTMYA8433,California,Vernalis,95385
HUZEEY9432,9830-ECLEN,4,Stayed,No,0,45,4704,Did Not Churn,Did Not Churn,0,0,0,0,KWZBGGCCF3372,Yes,9,58,Unknown/None,No,0.0,No,Yes,Cable,52,Yes,Yes,Yes,No,Yes,No,No,Yes,One Year,No,Mailed Check,50.0,2919.85,0.0,0,0.0,2919.85,Male,21,Yes,No,Yes,Yes,3,WZBOHQ7813,California,Winton,95388
DLUZDT6352,2668-TZSPS,5,Joined,No,0,51,2664,Did Not Churn,Did Not Churn,0,0,0,0,VCEMIDMMO4216,No,0,1,Unknown/None,Yes,39.61,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Mailed Check,20.45,20.45,0.0,0,39.61,60.06,Male,32,No,No,No,No,0,SFHLMS8414,California,Santa Rosa,95403
GKQVZE5512,7446-SFAOA,4,Stayed,No,0,20,5707,Did Not Churn,Did Not Churn,0,0,0,0,GILYOGJWH2795,Yes,8,37,Unknown/None,Yes,15.51,No,No,None,0,No,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,19.85,717.5,0.0,0,573.87,1291.37,Female,54,No,No,Yes,No,0,PGVDDA1575,California,Santa Rosa,95407
YTUGLL4216,9522-ZSINC,3,Stayed,No,0,24,2252,Did Not Churn,Did Not Churn,0,0,0,0,YOPIIKQPX1581,No,0,13,Offer D,Yes,7.33,No,No,None,0,No,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,19.95,253.8,0.0,0,95.29,349.09000000000003,Male,34,No,No,No,No,0,WELVYA5288,California,Santa Rosa,95409
KVZTFT2989,8234-GSZYK,4,Stayed,No,0,51,3881,Did Not Churn,Did Not Churn,0,0,0,0,KPQHSIGLK1414,No,0,43,Unknown/None,Yes,28.9,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,26.45,1110.05,0.0,0,1242.7,2352.75,Male,39,No,No,No,No,0,VUUPZO6638,California,Albion,95410
XRLOBX8475,6505-OZNPG,4,Stayed,No,0,48,3909,Did Not Churn,Did Not Churn,0,0,0,0,NQNKNERFD5374,No,0,6,Unknown/None,No,0.0,No,Yes,Cable,52,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Mailed Check,63.4,348.8,0.0,10,0.0,358.8,Female,21,Yes,No,No,No,0,YFGZCM6316,California,Annapolis,95412
XCLRJC1285,6164-HAQTX,3,Stayed,No,0,76,4094,Did Not Churn,Did Not Churn,0,0,0,0,POIFCMFZF8632,No,0,71,Unknown/None,No,0.0,No,Yes,DSL,20,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,No,Bank Withdrawal,53.95,3888.65,0.0,0,0.0,3888.65,Male,46,No,No,No,No,0,YHATPX8668,California,Boonville,95415
LUJCZJ1412,7765-LWVVH,3,Stayed,No,0,25,5584,Did Not Churn,Did Not Churn,0,0,0,0,GPBYXPUBM5213,Yes,8,72,Unknown/None,Yes,18.74,Yes,Yes,Fiber Optic,19,Yes,Yes,No,No,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,95.1,6843.15,0.0,0,1349.28,8192.43,Female,39,No,No,Yes,Yes,2,DUBWCI1831,California,Caspar,95420
WIELGG6382,0953-LGOVU,4,Stayed,No,0,75,2562,Did Not Churn,Did Not Churn,0,0,0,0,AEQXRJPUV9194,Yes,7,12,Offer D,No,0.0,No,Yes,DSL,73,No,Yes,No,Yes,No,No,No,Yes,Month-to-Month,No,Mailed Check,35.5,432.25,0.0,0,0.0,432.25,Male,19,Yes,No,Yes,Yes,3,GFQLZF1172,California,Clearlake,95422
VDWGBP5359,4692-NNQRU,3,Stayed,No,0,24,4900,Did Not Churn,Did Not Churn,0,0,0,0,EUNFDOPSZ1314,Yes,7,21,Offer D,Yes,14.51,No,Yes,Fiber Optic,20,No,No,Yes,Yes,No,No,No,Yes,One Year,No,Bank Withdrawal,79.2,1742.45,0.0,0,304.71,2047.16,Female,49,No,No,Yes,No,0,ZYJTJM3561,California,Cloverdale,95425
IVAGNL1869,7742-MYPGI,4,Stayed,No,0,45,4538,Did Not Churn,Did Not Churn,0,0,0,0,FWLXRVIOA9429,Yes,3,6,Unknown/None,Yes,49.45,No,Yes,DSL,10,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,48.8,297.35,0.0,0,296.70000000000005,594.0500000000001,Female,39,No,No,Yes,Yes,2,EDLCOV3175,California,Cobb,95426
MDEFXY3464,9619-GSATL,4,Stayed,No,0,48,3350,Did Not Churn,Did Not Churn,0,0,0,0,IDKSRAYXK6322,No,0,43,Unknown/None,Yes,1.6,No,Yes,DSL,19,No,Yes,No,Yes,No,No,No,No,One Year,No,Bank Withdrawal,55.45,2444.25,0.0,130,68.8,2643.05,Female,38,No,No,No,No,0,HURMFT2964,California,Dos Rios,95429
GYLTHW5248,5622-UEJFI,3,Stayed,No,0,38,5070,Did Not Churn,Did Not Churn,0,0,0,0,HKZKRNGZW9757,Yes,9,35,Unknown/None,Yes,32.75,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,25.4,949.8,0.0,0,1146.25,2096.05,Female,53,No,No,Yes,Yes,1,OIPIPT9157,California,Duncans Mills,95430
KVHAVE8941,6203-HBZPA,4,Stayed,No,0,36,5380,Did Not Churn,Did Not Churn,0,0,0,0,OZQSWFRTD4321,No,0,52,Unknown/None,No,0.0,No,Yes,DSL,18,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,63.9,3334.95,0.0,0,0.0,3334.95,Male,57,No,No,No,No,0,RSEOXI4674,California,Forestville,95436
AEKNYP2892,0484-FFVBJ,5,Stayed,No,0,29,4895,Did Not Churn,Did Not Churn,0,0,0,0,IYYRSJHGQ4696,No,0,32,Unknown/None,Yes,15.52,No,Yes,DSL,12,No,No,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,64.85,2010.95,0.0,0,496.64,2507.59,Male,43,No,No,No,No,0,LNQKDB1794,California,Fort Bragg,95437
NFNQOH5626,0301-FIDRB,4,Stayed,No,0,32,6107,Did Not Churn,Did Not Churn,0,0,0,0,XDEKWWLHO9565,Yes,8,72,Unknown/None,No,0.0,No,Yes,DSL,22,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,63.8,4684.3,0.0,0,0.0,4684.3,Female,61,No,No,Yes,Yes,3,CVQEYQ3875,California,Fulton,95439
LEIOFR2843,4139-JPIAM,4,Stayed,No,0,62,6087,Did Not Churn,Did Not Churn,0,0,0,0,KQRYGLLDE4576,No,0,51,Unknown/None,No,0.0,No,Yes,DSL,2,Yes,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,44.45,2181.55,0.0,0,0.0,2181.55,Male,31,No,No,No,No,0,VXOVTI9748,California,Geyserville,95441
MAIWOL7468,2181-TIDSV,3,Stayed,No,0,70,6492,Did Not Churn,Did Not Churn,0,0,0,0,XMZXJSFUA5387,Yes,4,68,Offer A,Yes,19.75,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,19.95,1303.25,0.0,0,1343.0,2646.25,Male,47,No,No,Yes,Yes,3,NSMRED1829,California,Glen Ellen,95442
INQPQN6125,1936-CZAKF,4,Stayed,No,0,29,4283,Did Not Churn,Did Not Churn,0,0,0,0,WWEHWBHUK1378,Yes,8,49,Unknown/None,No,0.0,No,Yes,Cable,27,No,Yes,No,No,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,49.65,2409.9,0.0,0,0.0,2409.9,Male,22,Yes,No,Yes,No,0,PILZWO8694,California,Graton,95444
IXQEDM1247,9453-PATOS,4,Stayed,No,0,39,4147,Did Not Churn,Did Not Churn,0,0,0,0,WXLDQFQWT4759,Yes,7,72,Offer A,Yes,20.54,No,Yes,Cable,41,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,85.1,6155.4,0.0,0,1478.8799999999999,7634.28,Female,24,Yes,No,Yes,No,0,JLOQAS7254,California,Gualala,95445
JZOCLN1443,4402-FTBXC,3,Stayed,No,0,67,4980,Did Not Churn,Did Not Churn,0,0,0,0,TPNWVKLBW5619,No,0,54,Unknown/None,Yes,27.17,No,Yes,Fiber Optic,24,Yes,No,Yes,No,Yes,No,No,Yes,Month-to-Month,No,Credit Card,89.8,4667.0,0.0,0,1467.18,6134.18,Male,55,No,No,No,No,0,KDHFNP9725,California,Hopland,95449
UKAVRD1649,2931-XIQBR,4,Stayed,No,0,72,5905,Did Not Churn,Did Not Churn,0,0,0,0,XDGUXWWTQ2896,Yes,7,50,Unknown/None,Yes,47.48,No,Yes,Fiber Optic,27,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Credit Card,103.05,5153.5,0.0,0,2374.0,7527.5,Female,41,No,No,Yes,Yes,3,QGBSVY4241,California,Kelseyville,95451
HBZXSC8957,0106-UGRDO,3,Stayed,No,0,37,4216,Did Not Churn,Did Not Churn,0,0,0,0,DWOJHUWWE5552,Yes,3,69,Offer A,Yes,38.52,Yes,Yes,Fiber Optic,27,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,116.0,8182.85,0.0,0,2657.88,10840.73,Female,55,No,No,Yes,No,0,ARXRBL3568,California,Kenwood,95452
MFSMWD1667,5542-TBBWB,4,Joined,No,0,26,3358,Did Not Churn,Did Not Churn,0,0,0,0,NUMCJZYRZ1879,No,0,1,Unknown/None,Yes,9.36,No,Yes,Fiber Optic,14,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,69.9,69.9,0.0,10,9.36,89.26,Male,46,No,No,No,No,0,HJGQWE8719,California,Lakeport,95453
CCLXRI8557,1930-QPBVZ,3,Stayed,No,0,38,5748,Did Not Churn,Did Not Churn,0,0,0,0,NFFVDLZVU4541,Yes,3,68,Offer A,Yes,9.29,No,Yes,Fiber Optic,18,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,95.1,6683.4,0.0,0,631.7199999999999,7315.12,Male,31,No,No,Yes,Yes,2,CVURMP9647,California,Laytonville,95454
GUQGHO1673,2606-PKWJB,4,Stayed,No,0,30,4288,Did Not Churn,Did Not Churn,0,0,0,0,RRSCZWNAB3625,No,0,40,Unknown/None,No,0.0,No,Yes,Cable,57,Yes,Yes,No,Yes,No,No,No,Yes,One Year,No,Credit Card,40.25,1564.05,0.0,0,0.0,1564.05,Male,62,No,No,No,Yes,3,PARMKI4512,California,Little River,95456
QNFHIS3414,5322-ZSMZY,4,Stayed,No,0,32,5472,Did Not Churn,Did Not Churn,0,0,0,0,TYUIAFCZR3645,Yes,7,31,Unknown/None,Yes,7.03,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,25.75,755.6,0.0,0,217.93,973.53,Male,26,Yes,No,Yes,Yes,3,CIXIIM7495,California,Lower Lake,95457
NCRJZF1965,5220-AGAAX,4,Stayed,No,0,57,5440,Did Not Churn,Did Not Churn,0,0,0,0,YUQJOKGKL8425,Yes,8,68,Offer A,Yes,2.71,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,24.0,1664.3,0.0,0,184.28,1848.58,Male,60,No,No,Yes,Yes,1,VPNYCY4453,California,Mendocino,95460
RPCXDX2241,0208-BPQEJ,3,Stayed,No,0,29,3713,Did Not Churn,Did Not Churn,0,0,0,0,UKPZOCNJL4258,No,0,12,Offer D,Yes,8.25,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,19.4,198.1,0.0,0,99.0,297.1,Female,48,No,No,Yes,Yes,1,IZWMYG2376,California,Middletown,95461
PSCLHE9744,9435-JMLSX,4,Stayed,No,0,52,6286,Did Not Churn,Did Not Churn,0,0,0,0,IDBMGOBBU6866,Yes,7,71,Offer A,Yes,5.51,No,Yes,Cable,6,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,86.1,6045.9,0.0,0,391.21,6437.11,Male,39,No,No,Yes,No,0,EUUFTF7291,California,Monte Rio,95462
ZDOLBQ5654,3352-ALMCK,4,Stayed,No,0,52,3655,Did Not Churn,Did Not Churn,0,0,0,0,RVVBDXJMF2111,No,0,40,Unknown/None,Yes,32.78,Yes,Yes,Fiber Optic,29,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,102.65,4108.15,0.0,0,1311.2,5419.349999999999,Male,42,No,No,No,No,0,KGWAHN9332,California,Navarro,95463
CKGBLM8469,5312-IRCFR,4,Stayed,No,0,58,5206,Did Not Churn,Did Not Churn,0,0,0,0,AVHOZHCTM5369,Yes,8,64,Unknown/None,Yes,37.47,Yes,Yes,Fiber Optic,69,No,Yes,Yes,No,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,92.85,5980.75,0.0,0,2398.08,8378.83,Female,21,Yes,No,Yes,Yes,3,GEBAGS8649,California,Nice,95464
YONSPR2636,5294-IMHHT,3,Stayed,No,0,41,4488,Did Not Churn,Did Not Churn,0,0,0,0,IEKCMYHMG2977,Yes,6,53,Unknown/None,Yes,32.94,Yes,Yes,Fiber Optic,17,No,Yes,No,Yes,No,Yes,Yes,Yes,One Year,No,Bank Withdrawal,97.75,5043.2,0.0,0,1745.82,6789.0199999999995,Male,44,No,No,Yes,No,0,PMZVXN8643,California,Occidental,95465
EOWWVJ1274,6176-YJWAS,4,Stayed,No,0,22,4256,Did Not Churn,Did Not Churn,0,0,0,0,KZCHKRILU6314,Yes,1,72,Offer A,Yes,38.3,Yes,Yes,Fiber Optic,3,Yes,Yes,Yes,No,Yes,No,No,Yes,Two Year,Yes,Credit Card,97.95,7114.25,0.0,0,2757.6,9871.85,Male,43,No,No,Yes,No,0,NQOZAV8253,California,Potter Valley,95469
MWJWDX9769,5310-NOOVA,5,Stayed,No,0,55,4006,Did Not Churn,Did Not Churn,0,0,0,0,FFASPREBB4318,No,0,46,Unknown/None,Yes,13.42,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,19.95,907.05,0.0,0,617.32,1524.37,Male,51,No,No,No,No,0,YYYQBN5288,California,Redwood Valley,95470
PFDJSH9431,4526-EXKKN,5,Stayed,No,0,65,2601,Did Not Churn,Did Not Churn,0,0,0,0,YPIPIKEDW9761,No,0,40,Unknown/None,Yes,27.47,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,24.6,973.95,0.0,0,1098.8,2072.75,Male,27,Yes,No,No,No,0,DMPAOE3113,California,Rio Nido,95471
DZGHYR4533,5311-IHLEI,3,Stayed,No,0,73,2716,Did Not Churn,Did Not Churn,0,0,0,0,CHKOMIZHQ4182,No,0,12,Offer D,No,0.0,No,Yes,DSL,9,Yes,Yes,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,50.95,605.75,0.0,0,0.0,605.75,Male,45,No,No,No,No,0,AUUZVQ5922,California,Sebastopol,95472
JJLWGZ7928,3987-KQDDU,3,Stayed,No,0,30,4990,Did Not Churn,Did Not Churn,0,0,0,0,QCQPILODT7577,No,0,9,Unknown/None,Yes,21.11,No,Yes,Fiber Optic,6,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,75.6,661.55,0.0,0,189.99,851.54,Male,58,No,No,No,No,0,FQRLEU1322,California,Sonoma,95476
QHQMPJ1364,3404-JNXAX,4,Stayed,No,0,36,6032,Did Not Churn,Did Not Churn,0,0,0,0,BCKHIAYVL7375,Yes,9,51,Offer B,Yes,29.56,Yes,Yes,Fiber Optic,27,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.75,4116.9,0.0,0,1507.56,5624.459999999999,Female,40,No,No,Yes,Yes,2,KTTFFG9695,California,Ukiah,95482
